AnimalID,mixed,hairtype
A713953,1,shorthair
A713954,1,otherhair
A713955,1,shorthair
A713957,1,otherhair
A713959,1,shorthair
A713961,1,otherhair
A713962,1,otherhair
A713966,1,otherhair
A713967,1,otherhair
A713968,1,longhair
A713969,1,shorthair
A713972,0,shorthair
A713974,1,otherhair
A713975,1,otherhair
A713977,1,shorthair
A713982,1,longhair
A713987,1,shorthair
A713988,1,shorthair
A713994,1,shorthair
A713996,1,shorthair
A713998,1,longhair
A713999,1,otherhair
A714001,1,shorthair
A714005,1,shorthair
A714009,1,shorthair
A714010,1,shorthair
A714014,1,shorthair
A714015,1,shorthair
A714016,1,shorthair
A714017,1,shorthair
A714019,1,otherhair
A714025,1,otherhair
A714027,1,longhair
A714029,1,shorthair
A714031,1,shorthair
A714032,1,shorthair
A714037,1,shorthair
A714040,1,shorthair
A714041,1,shorthair
A714042,1,shorthair
A714043,1,otherhair
A714046,1,otherhair
A714050,1,shorthair
A714051,1,shorthair
A714053,1,shorthair
A714055,1,shorthair
A714057,1,shorthair
A714060,1,shorthair
A714061,1,otherhair
A714062,1,shorthair
A714063,1,shorthair
A714067,1,otherhair
A714068,1,shorthair
A714069,1,shorthair
A714070,1,shorthair
A714071,1,shorthair
A714072,1,shorthair
A714075,1,otherhair
A714076,1,shorthair
A714077,1,shorthair
A714078,1,otherhair
A714079,1,otherhair
A714080,1,shorthair
A714081,1,otherhair
A714086,1,otherhair
A714096,1,shorthair
A714098,1,shorthair
A714101,1,shorthair
A714103,1,longhair
A714104,1,otherhair
A714106,1,otherhair
A714108,1,shorthair
A714110,1,otherhair
A714116,1,otherhair
A714117,1,shorthair
A714119,1,otherhair
A714121,1,shorthair
A714123,1,shorthair
A714124,1,shorthair
A714125,1,shorthair
A714128,1,shorthair
A714129,1,shorthair
A714130,1,shorthair
A714132,1,otherhair
A714134,1,otherhair
A714137,1,otherhair
A714138,1,otherhair
A714139,1,otherhair
A714140,1,otherhair
A714141,1,otherhair
A714142,1,shorthair
A714144,1,shorthair
A714146,1,shorthair
A714148,1,otherhair
A714149,0,otherhair
A714155,0,otherhair
A714157,1,otherhair
A714162,1,shorthair
A714164,1,otherhair
A714165,1,otherhair
A714167,1,shorthair
A714168,1,otherhair
A714169,1,otherhair
A714170,1,shorthair
A714171,1,otherhair
A714172,1,shorthair
A714174,1,shorthair
A714177,1,shorthair
A714180,1,shorthair
A714181,1,otherhair
A714183,1,otherhair
A714184,1,otherhair
A714185,1,shorthair
A714186,1,shorthair
A714187,1,shorthair
A714190,1,shorthair
A714193,1,shorthair
A714195,1,shorthair
A714196,1,longhair
A714198,1,shorthair
A714199,1,shorthair
A714200,1,shorthair
A714201,1,otherhair
A714204,1,shorthair
A714205,1,shorthair
A714209,1,shorthair
A714214,1,shorthair
A714218,1,longhair
A714220,1,longhair
A714222,1,otherhair
A714223,1,shorthair
A714224,1,otherhair
A714225,1,shorthair
A714226,1,otherhair
A714227,1,otherhair
A714228,1,shorthair
A714229,1,shorthair
A714234,1,shorthair
A714241,1,shorthair
A714242,1,shorthair
A714244,1,otherhair
A714246,1,shorthair
A714254,1,shorthair
A714255,1,shorthair
A714256,1,shorthair
A714258,1,otherhair
A714259,1,shorthair
A714260,1,shorthair
A714262,0,otherhair
A714264,1,shorthair
A714266,1,shorthair
A714268,1,shorthair
A714270,1,shorthair
A714271,1,shorthair
A714273,1,shorthair
A714274,1,otherhair
A714276,1,otherhair
A714277,1,otherhair
A714278,1,shorthair
A714279,1,shorthair
A714280,1,shorthair
A714282,1,otherhair
A714283,1,shorthair
A714284,1,shorthair
A714285,1,otherhair
A714288,0,shorthair
A714295,1,otherhair
A714299,0,otherhair
A714301,1,otherhair
A714302,1,otherhair
A714303,1,otherhair
A714304,1,shorthair
A714305,1,shorthair
A714306,1,shorthair
A714311,1,otherhair
A714314,1,longhair
A714315,1,otherhair
A714319,1,shorthair
A714320,1,shorthair
A714321,1,otherhair
A714322,1,shorthair
A714331,1,shorthair
A714334,1,shorthair
A714335,1,shorthair
A714336,1,shorthair
A714343,1,otherhair
A714344,1,shorthair
A714347,1,otherhair
A714348,0,otherhair
A714355,1,longhair
A714357,0,otherhair
A714358,0,otherhair
A714360,1,otherhair
A714361,1,shorthair
A714363,1,shorthair
A714364,1,shorthair
A714368,1,otherhair
A714372,1,shorthair
A714373,1,otherhair
A714376,1,longhair
A714377,1,otherhair
A714378,1,otherhair
A714379,1,otherhair
A714382,1,otherhair
A714383,1,otherhair
A714386,1,shorthair
A714387,1,otherhair
A714395,1,otherhair
A714400,1,otherhair
A714405,1,otherhair
A714420,1,otherhair
A714421,1,otherhair
A714450,0,shorthair
A714456,0,otherhair
A714457,1,shorthair
A714460,1,shorthair
A714462,1,otherhair
A714463,1,shorthair
A714465,1,otherhair
A714466,1,shorthair
A714470,1,otherhair
A714471,1,shorthair
A714472,1,shorthair
A714473,1,shorthair
A714474,1,otherhair
A714477,1,otherhair
A714478,1,otherhair
A714479,1,shorthair
A714481,1,otherhair
A714484,1,otherhair
A714485,1,otherhair
A714486,1,shorthair
A714487,1,shorthair
A714488,1,otherhair
A714491,1,shorthair
A714492,1,otherhair
A714493,1,otherhair
A714494,1,otherhair
A714495,1,shorthair
A714497,1,shorthair
A714498,1,shorthair
A714499,1,longhair
A714505,1,otherhair
A714506,1,shorthair
A714508,1,shorthair
A714509,1,otherhair
A714510,1,otherhair
A714511,1,otherhair
A714512,1,otherhair
A714513,1,otherhair
A714514,1,otherhair
A714522,1,otherhair
A714524,1,otherhair
A714525,1,otherhair
A714526,1,otherhair
A714527,0,otherhair
A714528,1,otherhair
A714530,1,otherhair
A714534,1,shorthair
A714538,1,shorthair
A714541,1,otherhair
A714545,1,shorthair
A714546,1,otherhair
A714549,0,otherhair
A714551,1,shorthair
A714553,0,otherhair
A714555,1,otherhair
A714556,1,otherhair
A714557,1,shorthair
A714560,1,shorthair
A714561,1,shorthair
A714562,1,shorthair
A714563,1,shorthair
A714564,1,otherhair
A714566,1,otherhair
A714567,1,otherhair
A714568,1,shorthair
A714571,1,longhair
A714572,1,shorthair
A714575,1,shorthair
A714577,1,shorthair
A714578,1,shorthair
A714582,1,otherhair
A714584,1,otherhair
A714585,1,shorthair
A714587,1,otherhair
A714588,1,otherhair
A714590,1,otherhair
A714591,1,shorthair
A714594,1,shorthair
A714595,1,otherhair
A714596,1,otherhair
A714598,1,shorthair
A714600,1,shorthair
A714601,1,shorthair
A714602,1,shorthair
A714603,1,shorthair
A714607,1,otherhair
A714612,1,otherhair
A714617,1,shorthair
A714618,1,otherhair
A714620,1,otherhair
A714622,1,otherhair
A714623,1,otherhair
A714624,1,shorthair
A714626,1,shorthair
A714629,1,otherhair
A714631,1,otherhair
A714632,1,shorthair
A714634,0,otherhair
A714635,1,shorthair
A714636,1,otherhair
A714641,1,shorthair
A714644,1,shorthair
A714646,1,otherhair
A714647,0,otherhair
A714648,1,otherhair
A714649,0,otherhair
A714650,1,shorthair
A714651,1,shorthair
A714654,1,shorthair
A714655,1,otherhair
A714656,1,otherhair
A714657,1,otherhair
A714658,1,otherhair
A714661,1,otherhair
A714662,1,shorthair
A714663,1,otherhair
A714665,1,shorthair
A714666,1,longhair
A714667,1,shorthair
A714668,1,otherhair
A714669,1,otherhair
A714671,1,otherhair
A714685,1,otherhair
A714686,1,otherhair
A714694,1,shorthair
A714695,1,shorthair
A714696,1,otherhair
A714703,1,otherhair
A714705,1,otherhair
A714707,1,otherhair
A714708,1,otherhair
A714714,1,otherhair
A714715,1,otherhair
A714716,1,otherhair
A714718,1,shorthair
A714719,1,shorthair
A714720,1,shorthair
A714721,1,shorthair
A714723,1,shorthair
A714726,1,shorthair
A714728,1,shorthair
A714729,1,shorthair
A714730,1,shorthair
A714732,1,otherhair
A714733,1,shorthair
A714737,1,shorthair
A714738,1,otherhair
A714740,1,otherhair
A714741,1,shorthair
A714744,1,otherhair
A714745,1,otherhair
A714746,1,shorthair
A714749,1,otherhair
A714750,1,otherhair
A714758,1,otherhair
A714759,1,otherhair
A714760,1,otherhair
A714763,1,otherhair
A714765,1,otherhair
A714766,1,shorthair
A714768,1,shorthair
A714772,1,otherhair
A714773,1,otherhair
A714775,1,shorthair
A714776,1,shorthair
A714777,1,shorthair
A714783,1,shorthair
A714784,1,shorthair
A714785,1,otherhair
A714789,1,shorthair
A714790,1,otherhair
A714791,1,shorthair
A714795,1,otherhair
A714798,0,otherhair
A714800,1,longhair
A714802,1,shorthair
A714803,1,otherhair
A714805,1,shorthair
A714806,1,otherhair
A714808,1,longhair
A714810,1,otherhair
A714811,1,shorthair
A714813,0,otherhair
A714814,1,shorthair
A714816,1,shorthair
A714817,1,shorthair
A714820,1,otherhair
A714823,1,shorthair
A714824,1,otherhair
A714826,1,otherhair
A714827,1,shorthair
A714829,1,shorthair
A714836,1,otherhair
A714837,1,otherhair
A714838,1,otherhair
A714845,1,shorthair
A714848,1,shorthair
A714849,0,otherhair
A714850,1,otherhair
A714852,1,shorthair
A714853,1,shorthair
A714854,1,shorthair
A714860,1,shorthair
A714864,1,shorthair
A714865,1,shorthair
A714866,1,shorthair
A714869,1,shorthair
A714871,1,otherhair
A714872,1,otherhair
A714873,1,otherhair
A714874,1,otherhair
A714875,1,otherhair
A714877,1,shorthair
A714878,1,shorthair
A714879,1,shorthair
A714882,1,otherhair
A714883,1,shorthair
A714884,1,otherhair
A714886,1,otherhair
A714887,1,otherhair
A714891,1,shorthair
A714893,1,shorthair
A714899,1,otherhair
A714906,1,otherhair
A714916,1,shorthair
A714918,1,shorthair
A714919,1,otherhair
A714943,1,otherhair
A714949,1,otherhair
A714959,1,shorthair
A714966,1,shorthair
A714971,1,shorthair
A714972,1,shorthair
A714973,1,shorthair
A714974,1,shorthair
A714977,1,shorthair
A715003,1,shorthair
A715005,1,shorthair
A715006,1,shorthair
A715007,1,otherhair
A715010,1,otherhair
A715012,1,otherhair
A715014,1,longhair
A715022,1,otherhair
A715025,1,otherhair
A715026,1,otherhair
A715027,1,otherhair
A715028,1,otherhair
A715029,1,otherhair
A715030,1,otherhair
A715031,1,otherhair
A715035,1,shorthair
A715036,1,shorthair
A715037,1,otherhair
A715039,1,shorthair
A715044,1,otherhair
A715045,1,otherhair
A715046,1,otherhair
A715049,1,otherhair
A715050,1,shorthair
A715051,1,shorthair
A715052,1,shorthair
A715053,1,otherhair
A715054,1,otherhair
A715057,1,otherhair
A715058,1,otherhair
A715060,1,shorthair
A715062,1,otherhair
A715063,1,shorthair
A715064,1,shorthair
A715065,1,otherhair
A715066,1,otherhair
A715067,1,otherhair
A715068,1,otherhair
A715071,1,otherhair
A715073,1,otherhair
A715076,1,otherhair
A715077,1,shorthair
A715080,1,shorthair
A715082,1,longhair
A715083,1,otherhair
A715086,1,otherhair
A715087,1,otherhair
A715088,1,otherhair
A715089,1,otherhair
A715091,1,shorthair
A715093,1,shorthair
A715094,1,shorthair
A715095,1,shorthair
A715097,1,otherhair
A715100,1,otherhair
A715101,1,otherhair
A715104,1,shorthair
A715105,1,shorthair
A715106,1,shorthair
A715111,1,shorthair
A715112,1,shorthair
A715113,1,shorthair
A715114,1,shorthair
A715116,1,shorthair
A715119,1,otherhair
A715125,1,otherhair
A715130,1,shorthair
A715132,1,otherhair
A715134,1,shorthair
A715137,1,otherhair
A715138,1,otherhair
A715139,1,otherhair
A715141,1,otherhair
A715142,1,shorthair
A715145,0,otherhair
A715147,1,otherhair
A715148,0,otherhair
A715152,1,shorthair
A715153,1,shorthair
A715154,1,shorthair
A715155,1,shorthair
A715160,1,otherhair
A715163,1,otherhair
A715169,1,otherhair
A715171,1,otherhair
A715172,1,shorthair
A715173,1,shorthair
A715174,1,shorthair
A715176,1,otherhair
A715177,1,shorthair
A715179,1,otherhair
A715180,1,otherhair
A715181,1,otherhair
A715182,1,shorthair
A715186,1,shorthair
A715188,1,otherhair
A715189,1,shorthair
A715190,1,shorthair
A715192,1,otherhair
A715193,1,otherhair
A715195,1,shorthair
A715196,1,otherhair
A715198,0,shorthair
A715202,1,longhair
A715204,1,otherhair
A715205,1,shorthair
A715207,1,otherhair
A715208,1,otherhair
A715209,1,otherhair
A715210,1,otherhair
A715212,1,otherhair
A715213,1,otherhair
A715214,1,otherhair
A715216,1,otherhair
A715218,1,shorthair
A715219,1,shorthair
A715221,1,otherhair
A715222,0,otherhair
A715226,1,shorthair
A715228,1,otherhair
A715230,1,otherhair
A715232,1,shorthair
A715234,1,otherhair
A715235,1,otherhair
A715241,1,shorthair
A715242,1,otherhair
A715244,1,shorthair
A715245,1,shorthair
A715246,1,otherhair
A715252,1,otherhair
A715255,1,otherhair
A715256,1,shorthair
A715257,1,otherhair
A715260,1,otherhair
A715261,1,otherhair
A715262,1,otherhair
A715264,0,otherhair
A715268,1,otherhair
A715271,1,shorthair
A715273,0,otherhair
A715280,1,otherhair
A715281,1,otherhair
A715282,1,otherhair
A715283,1,otherhair
A715287,1,shorthair
A715288,1,otherhair
A715289,1,otherhair
A715290,1,otherhair
A715294,1,otherhair
A715295,1,shorthair
A715296,1,shorthair
A715297,1,shorthair
A715299,1,shorthair
A715301,1,otherhair
A715302,1,shorthair
A715303,1,otherhair
A715304,1,otherhair
A715307,1,otherhair
A715309,1,otherhair
A715310,1,shorthair
A715311,1,otherhair
A715318,1,otherhair
A715319,1,shorthair
A715320,1,shorthair
A715321,1,otherhair
A715323,1,otherhair
A715329,1,otherhair
A715331,1,otherhair
A715332,1,shorthair
A715333,1,shorthair
A715338,1,shorthair
A715340,1,shorthair
A715341,1,shorthair
A715342,1,shorthair
A715345,1,otherhair
A715346,1,otherhair
A715347,0,otherhair
A715348,1,shorthair
A715349,1,shorthair
A715352,1,shorthair
A715354,1,shorthair
A715355,1,shorthair
A715356,1,shorthair
A715357,1,otherhair
A715358,1,shorthair
A715359,1,shorthair
A715360,1,shorthair
A715361,1,shorthair
A715362,1,shorthair
A715363,1,shorthair
A715366,1,otherhair
A715368,1,shorthair
A715370,1,shorthair
A715371,1,shorthair
A715372,1,otherhair
A715373,1,shorthair
A715374,1,shorthair
A715376,1,otherhair
A715378,1,otherhair
A715379,1,shorthair
A715380,1,shorthair
A715382,1,otherhair
A715385,1,otherhair
A715393,1,otherhair
A715419,1,otherhair
A715426,1,otherhair
A715435,1,otherhair
A715436,1,otherhair
A715444,1,shorthair
A715446,1,shorthair
A715447,1,shorthair
A715460,1,shorthair
A715464,1,otherhair
A715469,1,shorthair
A715474,1,otherhair
A715476,1,otherhair
A715478,1,otherhair
A715486,1,otherhair
A715488,1,otherhair
A715489,1,otherhair
A715492,1,otherhair
A715493,1,shorthair
A715494,1,shorthair
A715497,1,otherhair
A715498,1,otherhair
A715501,1,shorthair
A715502,1,shorthair
A715503,1,shorthair
A715506,1,otherhair
A715511,1,shorthair
A715512,1,shorthair
A715514,1,shorthair
A715515,1,shorthair
A715516,1,shorthair
A715517,1,otherhair
A715518,1,shorthair
A715520,1,shorthair
A715525,1,shorthair
A715528,1,otherhair
A715531,1,otherhair
A715541,1,shorthair
A715545,1,shorthair
A715546,1,shorthair
A715547,1,shorthair
A715548,1,shorthair
A715551,1,shorthair
A715552,1,shorthair
A715554,1,shorthair
A715555,1,shorthair
A715556,1,shorthair
A715557,1,shorthair
A715559,1,otherhair
A715560,1,otherhair
A715569,1,shorthair
A715570,0,otherhair
A715572,1,otherhair
A715573,1,otherhair
A715574,1,otherhair
A715577,1,otherhair
A715580,1,shorthair
A715582,1,otherhair
A715583,1,otherhair
A715588,0,otherhair
A715589,1,shorthair
A715590,1,otherhair
A715594,1,shorthair
A715596,1,otherhair
A715602,1,otherhair
A715605,1,shorthair
A715611,1,shorthair
A715614,1,shorthair
A715615,1,shorthair
A715616,1,shorthair
A715618,1,shorthair
A715619,1,otherhair
A715621,1,otherhair
A715622,1,otherhair
A715623,1,otherhair
A715624,0,shorthair
A715627,1,otherhair
A715630,1,otherhair
A715635,1,otherhair
A715637,1,shorthair
A715638,1,shorthair
A715639,1,shorthair
A715640,1,shorthair
A715641,1,otherhair
A715642,0,otherhair
A715643,1,otherhair
A715644,1,shorthair
A715648,1,shorthair
A715649,1,shorthair
A715654,1,otherhair
A715664,1,otherhair
A715665,1,otherhair
A715671,1,shorthair
A715673,1,otherhair
A715676,1,otherhair
A715681,1,otherhair
A715682,1,otherhair
A715683,1,otherhair
A715684,1,shorthair
A715685,1,otherhair
A715687,1,otherhair
A715688,1,shorthair
A715689,1,shorthair
A715690,1,shorthair
A715694,1,shorthair
A715695,1,otherhair
A715698,1,otherhair
A715699,1,shorthair
A715700,1,shorthair
A715701,1,shorthair
A715702,1,shorthair
A715703,1,otherhair
A715704,1,otherhair
A715705,1,otherhair
A715706,1,shorthair
A715709,1,otherhair
A715711,1,shorthair
A715715,0,otherhair
A715716,1,otherhair
A715717,1,otherhair
A715718,1,shorthair
A715719,1,longhair
A715721,1,shorthair
A715729,0,otherhair
A715732,1,otherhair
A715733,1,shorthair
A715735,0,otherhair
A715736,1,longhair
A715737,0,otherhair
A715739,1,otherhair
A715740,1,shorthair
A715741,1,otherhair
A715743,1,otherhair
A715744,1,otherhair
A715745,1,shorthair
A715746,1,shorthair
A715747,1,otherhair
A715749,1,longhair
A715751,1,otherhair
A715752,1,shorthair
A715753,1,otherhair
A715754,1,otherhair
A715755,1,otherhair
A715756,1,shorthair
A715757,1,shorthair
A715758,1,shorthair
A715760,1,shorthair
A715761,1,shorthair
A715764,1,shorthair
A715765,1,shorthair
A715767,1,otherhair
A715769,1,shorthair
A715770,1,shorthair
A715773,1,otherhair
A715774,1,otherhair
A715775,1,otherhair
A715778,1,otherhair
A715788,0,otherhair
A715789,1,shorthair
A715791,1,otherhair
A715792,1,otherhair
A715793,1,otherhair
A715794,1,shorthair
A715797,1,shorthair
A715798,1,shorthair
A715801,1,otherhair
A715803,1,shorthair
A715804,1,longhair
A715808,1,shorthair
A715809,1,shorthair
A715811,1,otherhair
A715812,1,shorthair
A715813,1,otherhair
A715814,1,otherhair
A715816,1,shorthair
A715817,1,otherhair
A715820,1,shorthair
A715822,1,longhair
A715825,1,otherhair
A715827,1,otherhair
A715828,1,otherhair
A715829,1,otherhair
A715830,1,otherhair
A715833,1,otherhair
A715835,1,shorthair
A715836,1,otherhair
A715837,1,shorthair
A715839,1,shorthair
A715840,1,shorthair
A715843,1,otherhair
A715845,1,otherhair
A715846,1,shorthair
A715850,1,otherhair
A715852,1,shorthair
A715857,1,shorthair
A715858,1,shorthair
A715860,1,shorthair
A715861,1,shorthair
A715863,1,otherhair
A715865,1,shorthair
A715870,1,otherhair
A715871,1,otherhair
A715872,1,otherhair
A715875,1,otherhair
A715876,1,otherhair
A715877,1,otherhair
A715878,1,shorthair
A715884,1,shorthair
A715886,1,shorthair
A715887,1,shorthair
A715893,1,otherhair
A715896,1,otherhair
A715898,1,shorthair
A715901,1,shorthair
A715903,1,shorthair
A715905,1,shorthair
A715911,1,longhair
A715941,1,otherhair
A715954,1,otherhair
A715959,1,otherhair
A715965,1,otherhair
