"AnimalID","Life_Stage"
"A696304","baby"
"A701374","baby"
"A702209","infant"
"A710167","baby"
"A609041","adult"
"A676935","infant"
"A715304","baby"
"A680742","baby"
"A688786","senior"
"A714076","infant"
"A704611","infant"
"A679263","infant"
"A664182","infant"
"A671333","teenage"
"A690799","infant"
"A697367","baby"
"A637777","senior"
"A688674","teenage"
"A711880","baby"
"A667374","baby"
"A674457","teenage"
"A665492","baby"
"A712653","baby"
"A707451","adult"
"A664274","senior"
"A664930","baby"
"A688344","infant"
"A720018","baby"
"A700591","baby"
"A666876","teenage"
"A685088","baby"
"A687168","infant"
"A702839","baby"
"A698154","teenage"
"A707857","adult"
"A639102","senior"
"A719721","adult"
"A453136","senior"
"A710015","adult"
"A698859","teenage"
"A673950","teenage"
"A704638","baby"
"A626164","baby"
"A686435","baby"
"A662737","baby"
"A705511","teenage"
"A671194","teenage"
"A690374","baby"
"A708777","teenage"
"A709403","infant"
"A682393","baby"
"A672838","teenage"
"A705593","baby"
"A689481","baby"
"A708344","baby"
"A673788","teenage"
"A719395","adult"
"A702010","baby"
"A716525","baby"
"A684357","baby"
"A674860","baby"
"A712561","adult"
"A684722","teenage"
"A702823","baby"
"A720047","baby"
"A689672","infant"
"A675045","adult"
"A667024","baby"
"A713315","baby"
"A688112","senior"
"A681183","adult"
"A696861","baby"
"A707376","adult"
"A703584","teenage"
"A703061","adult"
"A713167","baby"
"A695216","senior"
"A701682","infant"
"A705522","senior"
"A682838","adult"
"A709537","baby"
"A685498","teenage"
"A670824","teenage"
"A675779","baby"
"A711390","teenage"
"A681869","baby"
"A614177","teenage"
"A718127","teenage"
"A707294","baby"
"A675318","baby"
"A683418","senior"
"A679641","infant"
"A712164","infant"
"A696042","baby"
"A717196","baby"
"A691420","baby"
"A705892","baby"
"A701827","baby"
"A710961","baby"
"A712074","baby"
"A681442","infant"
"A719931","teenage"
"A708825","baby"
"A668133","infant"
"A663708","baby"
"A677767","teenage"
"A703962","infant"
"A695548","teenage"
"A702033","baby"
"A686521","baby"
"A684108","baby"
"A666990","baby"
"A720067","baby"
"A529310","senior"
"A692475","baby"
"A674114","adult"
"A689263","baby"
"A651921","adult"
"A685106","infant"
"A638206","adult"
"A693057","baby"
"A669552","baby"
"A700461","baby"
"A658909","baby"
"A667844","baby"
"A692033","teenage"
"A674798","baby"
"A713699","teenage"
"A693036","baby"
"A668019","baby"
"A693413","adult"
"A702879","baby"
"A714790","baby"
"A670857","baby"
"A683833","teenage"
"A690746","infant"
"A664225","teenage"
"A681388","baby"
"A703200","baby"
"A689130","baby"
"A711809","infant"
"A703670","baby"
"A695701","teenage"
"A668766","baby"
"A683260","adult"
"A670254","baby"
"A679569","baby"
"A668199","teenage"
"A717603","senior"
"A720211","senior"
"A679515","senior"
"A715311","teenage"
"A709396","adult"
"A712073","baby"
"A675237","baby"
"A686407","adult"
"A705382","baby"
"A700848","baby"
"A683384","baby"
"A710442","baby"
"A697712","teenage"
"A715245","teenage"
"A679081","baby"
"A694298","baby"
"A703940","teenage"
"A711942","infant"
"A680364","baby"
"A708766","baby"
"A687862","adult"
"A683322","teenage"
"A689343","baby"
"A698526","baby"
"A705980","infant"
"A678714","senior"
"A675592","teenage"
"A666004","adult"
"A711306","teenage"
"A698735","teenage"
"A706756","infant"
"A684783","infant"
"A681497","adult"
"A706749","baby"
"A711547","baby"
"A709716","teenage"
"A668012","baby"
"A693158","teenage"
"A704396","baby"
"A698931","teenage"
"A710952","baby"
"A702335","baby"
"A660122","baby"
"A689069","baby"
"A701576","baby"
"A704546","baby"
"A677597","baby"
"A707085","baby"
"A668107","baby"
"A698144","baby"
"A710569","baby"
"A669220","baby"
"A705157","infant"
"A693797","infant"
"A673890","baby"
"A701733","teenage"
"A664825","teenage"
"A710864","teenage"
"A685754","baby"
"A684594","baby"
"A664748","baby"
"A681363","senior"
"A640132","baby"
"A683036","baby"
"A699768","infant"
"A687844","adult"
"A668030","baby"
"A692864","teenage"
"A685510","baby"
"A716130","teenage"
"A713782","infant"
"A701290","teenage"
"A674678","baby"
"A607228","teenage"
"A719430","teenage"
"A702734","infant"
"A707444","infant"
"A713161","teenage"
"A687090","baby"
"A717169","adult"
"A690381","baby"
"A707317","baby"
"A702853","baby"
"A703400","baby"
"A674306","teenage"
"A686075","baby"
"A665691","teenage"
"A715331","teenage"
"A691868","teenage"
"A665240","infant"
"A719674","baby"
"A686339","senior"
"A667170","teenage"
"A679180","baby"
"A701457","baby"
"A703639","baby"
"A679201","infant"
"A689698","baby"
"A679719","infant"
"A690545","baby"
"A691917","baby"
"A716971","baby"
"A711788","baby"
"A690000","baby"
"A708672","teenage"
"A676247","adult"
"A357021","senior"
"A677379","adult"
"A682679","teenage"
"A714477","baby"
"A706240","baby"
"A718560","baby"
"A693475","adult"
"A699841","baby"
"A690686","adult"
"A685021","baby"
"A706885","baby"
"A693418","baby"
"A705212","infant"
"A688518","infant"
"A699680","baby"
"A664879","baby"
"A684094","teenage"
"A683993","teenage"
"A668158","infant"
"A704472","baby"
"A703877","baby"
"A682124","infant"
"A674689","baby"
"A673077","adult"
"A712915","teenage"
"A708566","infant"
"A706969","teenage"
"A682788","baby"
"A673374","baby"
"A694262","baby"
"A669460","teenage"
"A683850","baby"
"A686874","baby"
"A695145","teenage"
"A580184","teenage"
"A665980","teenage"
"A675888","teenage"
"A714336","infant"
"A693401","senior"
"A704101","teenage"
"A583262","adult"
"A701226","infant"
"A669543","baby"
"A709262","baby"
"A719353","baby"
"A686548","adult"
"A582433","adult"
"A662166","baby"
"A707529","baby"
"A709236","baby"
"A700578","infant"
"A713695","baby"
"A677473","senior"
"A669154","adult"
"A658992","senior"
"A709959","teenage"
"A699312","infant"
"A687264","baby"
"A674185","senior"
"A692532","teenage"
"A689584","baby"
"A648012","baby"
"A705001","adult"
"A691930","teenage"
"A697925","teenage"
"A699026","adult"
"A677469","infant"
"A569147","adult"
"A700310","baby"
"A710513","teenage"
"A667513","baby"
"A706581","baby"
"A666409","baby"
"A678465","infant"
"A679749","infant"
"A482046","adult"
"A673731","teenage"
"A708356","baby"
"A688524","baby"
"A705132","adult"
"A699814","teenage"
"A688651","baby"
"A597037","adult"
"A493772","adult"
"A716032","infant"
"A691694","senior"
"A701265","baby"
"A703681","baby"
"A714733","infant"
"A680988","adult"
"A706841","teenage"
"A714899","infant"
"A675470","baby"
"A686194","infant"
"A693064","baby"
"A674523","baby"
"A681930","baby"
"A664919","teenage"
"A691263","infant"
"A679886","senior"
"A665481","senior"
"A697728","baby"
"A700475","baby"
"A690368","baby"
"A710709","senior"
"A718755","baby"
"A690722","baby"
"A666659","baby"
"A713310","adult"
"A681368","senior"
"A684363","baby"
"A685181","senior"
"A697298","senior"
"A695445","baby"
"A675462","baby"
"A679213","teenage"
"A665812","baby"
"A674713","baby"
"A702394","teenage"
"A711882","baby"
"A682113","baby"
"A690277","infant"
"A696665","baby"
"A706833","adult"
"A685989","baby"
"A718143","adult"
"A719030","baby"
"A714042","baby"
"A688794","adult"
"A466411","senior"
"A667599","baby"
"A664778","adult"
"A709064","baby"
"A686771","baby"
"A690626","baby"
"A693738","baby"
"A700069","infant"
"A694640","baby"
"A700240","senior"
"A704494","infant"
"A695229","baby"
"A719632","baby"
"A715469","baby"
"A697491","baby"
"A672422","baby"
"A678752","infant"
"A702091","baby"
"A717289","baby"
"A712000","infant"
"A672394","baby"
"A680796","baby"
"A661145","senior"
"A690968","baby"
"A684717","baby"
"A698697","senior"
"A681975","baby"
"A702290","infant"
"A715382","adult"
"A689056","senior"
"A676851","teenage"
"A695663","adult"
"A687787","baby"
"A682794","baby"
"A695571","baby"
"A678543","teenage"
"A685852","teenage"
"A668824","senior"
"A719058","teenage"
"A713321","baby"
"A677019","baby"
"A698862","teenage"
"A710206","adult"
"A684459","baby"
"A700711","baby"
"A704909","adult"
"A678321","adult"
"A685494","baby"
"A700339","adult"
"A667388","baby"
"A702343","baby"
"A630938","senior"
"A707139","baby"
"A669280","baby"
"A668364","teenage"
"A681868","senior"
"A677654","teenage"
"A462580","senior"
"A686921","adult"
"A677388","baby"
"A700790","baby"
"A717910","baby"
"A702874","infant"
"A709276","teenage"
"A635060","teenage"
"A702602","teenage"
"A678449","teenage"
"A672860","teenage"
"A655523","teenage"
"A672841","geriatric"
"A506972","adult"
"A712756","baby"
"A688216","teenage"
"A704691","baby"
"A470702","geriatric"
"A704274","baby"
"A706687","baby"
"A688999","baby"
"A325999","senior"
"A680325","baby"
"A683356","baby"
"A713286","baby"
"A672552","adult"
"A686163","baby"
"A687033","adult"
"A702060","infant"
"A703927","baby"
"A703164","baby"
"A668716","baby"
"A704570","baby"
"A679401","teenage"
"A684744","baby"
"A679462","baby"
"A663957","baby"
"A720505","teenage"
"A699884","teenage"
"A692273","adult"
"A663920","baby"
"A700177","baby"
"A669843","baby"
"A667920","adult"
"A683920","teenage"
"A695705","adult"
"A718574","teenage"
"A674088","baby"
"A708348","baby"
"A666884","teenage"
"A672071","baby"
"A688520","infant"
"A682531","teenage"
"A716694","baby"
"A673001","senior"
"A660346","baby"
"A692960","baby"
"A669138","infant"
"A717835","teenage"
"A620350","adult"
"A699535","baby"
"A457858","senior"
"A694197","baby"
"A651630","adult"
"A692364","baby"
"A698933","adult"
"A713093","teenage"
"A704056","baby"
"A672818","baby"
"A682516","baby"
"A684907","senior"
"A650539","baby"
"A671116","baby"
"A671483","baby"
"A702530","baby"
"A668720","teenage"
"A682597","baby"
"A686013","baby"
"A677515","infant"
"A691550","baby"
"A620379","teenage"
"A685923","teenage"
"A657905","teenage"
"A718886","teenage"
"A703649","teenage"
"A669381","teenage"
"A667144","baby"
"A705335","senior"
"A700892","infant"
"A696264","teenage"
"A686016","baby"
"A448750","senior"
"A716942","teenage"
"A698183","teenage"
"A660752","baby"
"A669789","teenage"
"A673834","teenage"
"A702312","baby"
"A706669","baby"
"A704143","teenage"
"A697595","baby"
"A678062","teenage"
"A701917","teenage"
"A696795","senior"
"A676692","baby"
"A700109","baby"
"A706603","teenage"
"A679583","adult"
"A700809","baby"
"A664819","teenage"
"A669895","baby"
"A689701","teenage"
"A703513","baby"
"A694167","baby"
"A669127","teenage"
"A680534","infant"
"A707163","baby"
"A704209","baby"
"A697825","baby"
"A686777","teenage"
"A712650","baby"
"A666910","teenage"
"A713470","teenage"
"A710420","baby"
"A699329","teenage"
"A684458","baby"
"A701270","baby"
"A702583","baby"
"A697681","baby"
"A719795","baby"
"A707498","baby"
"A718053","baby"
"A713002","infant"
"A695747","teenage"
"A558566","adult"
"A671956","teenage"
"A665219","baby"
"A706024","infant"
"A715733","infant"
"A705187","infant"
"A658010","teenage"
"A694637","adult"
"A674400","teenage"
"A675285","baby"
"A674741","senior"
"A710856","baby"
"A683042","infant"
"A664710","baby"
"A676927","baby"
"A672053","teenage"
"A690605","teenage"
"A683502","teenage"
"A684435","baby"
"A680026","teenage"
"A670688","teenage"
"A717098","baby"
"A684723","baby"
"A684509","infant"
"A687298","teenage"
"A673489","senior"
"A660750","baby"
"A706691","baby"
"A677449","teenage"
"A684437","baby"
"A697059","baby"
"A693735","senior"
"A718480","baby"
"A712135","baby"
"A669309","baby"
"A702118","teenage"
"A679050","infant"
"A720523","senior"
"A694531","baby"
"A686271","baby"
"A700709","teenage"
"A671143","teenage"
"A687217","baby"
"A692917","adult"
"A665815","baby"
"A687984","baby"
"A708400","baby"
"A669386","teenage"
"A708801","infant"
"A710244","baby"
"A718528","baby"
"A692150","baby"
"A689455","baby"
"A704168","baby"
"A695730","adult"
"A716568","baby"
"A664544","baby"
"A687063","teenage"
"A690322","baby"
"A663579","baby"
"A682436","teenage"
"A695059","adult"
"A715029","baby"
"A716860","baby"
"A684073","baby"
"A714473","baby"
"A686597","baby"
"A667006","baby"
"A704688","baby"
"A681104","adult"
"A705617","baby"
"A704132","teenage"
"A678500","baby"
"A681244","infant"
"A719092","baby"
"A679447","infant"
"A677471","infant"
"A714017","baby"
"A678960","baby"
"A656692","baby"
"A720170","teenage"
"A710402","baby"
"A706395","baby"
"A689647","baby"
"A706692","baby"
"A674942","infant"
"A678661","infant"
"A681181","adult"
"A542025","senior"
"A688160","teenage"
"A680562","teenage"
"A646578","adult"
"A690699","baby"
"A711944","infant"
"A661592","baby"
"A705484","teenage"
"A710527","infant"
"A646062","teenage"
"A680307","baby"
"A705575","baby"
"A666408","baby"
"A695285","baby"
"A668136","infant"
"A691907","senior"
"A673413","baby"
"A686266","baby"
"A666575","baby"
"A677736","adult"
"A687679","baby"
"A713365","infant"
"A715941","baby"
"A705507","infant"
"A713899","baby"
"A688979","infant"
"A686393","teenage"
"A705591","adult"
"A692580","baby"
"A683526","infant"
"A688484","teenage"
"A701243","senior"
"A680683","teenage"
"A702735","infant"
"A688818","baby"
"A663079","baby"
"A719207","infant"
"A631695","adult"
"A664989","baby"
"A672010","adult"
"A662817","baby"
"A688144","baby"
"A714872","baby"
"A719930","teenage"
"A718345","infant"
"A664521","baby"
"A532017","adult"
"A677018","baby"
"A694149","teenage"
"A708674","baby"
"A706088","infant"
"A664237","infant"
"A671994","senior"
"A652974","teenage"
"A667889","baby"
"A690463","baby"
"A710070","baby"
"A693995","teenage"
"A678756","baby"
"A683347","baby"
"A682680","baby"
"A670849","teenage"
"A708296","baby"
"A694252","baby"
"A650531","adult"
"A651564","baby"
"A428783","senior"
"A701267","infant"
"A704837","baby"
"A686157","baby"
"A664183","baby"
"A668326","baby"
"A707092","teenage"
"A676650","baby"
"A685740","teenage"
"A717214","teenage"
"A354540","senior"
"A552447","adult"
"A690900","baby"
"A687052","baby"
"A683621","adult"
"A701899","teenage"
"A701974","teenage"
"A677107","infant"
"A705809","baby"
"A597417","adult"
"A682593","adult"
"A678263","infant"
"A708906","baby"
"A685851","baby"
"A676783","infant"
"A675008","baby"
"A719049","baby"
"A717443","teenage"
"A678649","teenage"
"A703715","adult"
"A673989","baby"
"A720470","baby"
"A711067","teenage"
"A718282","baby"
"A702532","baby"
"A664017","baby"
"A711068","teenage"
"A678750","infant"
"A700888","baby"
"A718885","baby"
"A707968","teenage"
"A706071","infant"
"A647859","senior"
"A697162","baby"
"A669609","baby"
"A712657","baby"
"A715809","baby"
"A714279","baby"
"A666577","baby"
"A683029","infant"
"A697432","baby"
"A705339","teenage"
"A715570","adult"
"A718352","baby"
"A709195","baby"
"A697160","baby"
"A692259","senior"
"A685942","baby"
"A713402","infant"
"A669084","baby"
"A697761","baby"
"A708034","baby"
"A658940","baby"
"A716511","baby"
"A666165","teenage"
"A686131","baby"
"A691671","teenage"
"A677924","baby"
"A709142","baby"
"A686457","baby"
"A703756","teenage"
"A679315","baby"
"A654090","teenage"
"A670689","teenage"
"A668084","baby"
"A681260","baby"
"A678267","teenage"
"A688345","baby"
"A682612","teenage"
"A691481","baby"
"A692448","baby"
"A669728","senior"
"A661818","baby"
"A696253","infant"
"A698964","baby"
"A678641","baby"
"A695685","baby"
"A701451","baby"
"A711096","teenage"
"A675591","baby"
"A713211","baby"
"A684015","baby"
"A706484","teenage"
"A699609","baby"
"A681719","teenage"
"A703516","baby"
"A696923","teenage"
"A668013","baby"
"A703501","teenage"
"A704298","teenage"
"A679943","baby"
"A667936","baby"
"A690643","baby"
"A703099","baby"
"A674584","teenage"
"A701658","infant"
"A692360","teenage"
"A697671","teenage"
"A705969","infant"
"A689789","teenage"
"A338231","senior"
"A691030","baby"
"A678250","infant"
"A696576","senior"
"A669981","baby"
"A671451","teenage"
"A694815","adult"
"A700906","teenage"
"A719334","baby"
"A706633","teenage"
"A681560","teenage"
"A662586","teenage"
"A680842","infant"
"A703388","baby"
"A667316","baby"
"A718157","teenage"
"A684845","adult"
"A700818","baby"
"A707668","baby"
"A678252","baby"
"A695191","baby"
"A664139","teenage"
"A693053","senior"
"A701273","senior"
"A682737","infant"
"A682675","teenage"
"A664391","baby"
"A688851","adult"
"A670090","adult"
"A689761","adult"
"A713801","baby"
"A677571","infant"
"A702633","baby"
"A712028","infant"
"A660861","baby"
"A671224","baby"
"A665411","adult"
"A683332","teenage"
"A692616","adult"
"A707070","senior"
"A677670","infant"
"A665200","baby"
"A698830","baby"
"A687588","baby"
"A699079","baby"
"A694597","baby"
"A665609","infant"
"A690390","adult"
"A711899","infant"
"A684612","baby"
"A676878","teenage"
"A713760","baby"
"A650212","baby"
"A714303","baby"
"A709546","infant"
"A679642","infant"
"A711187","senior"
"A677037","teenage"
"A672751","senior"
"A701495","adult"
"A705707","infant"
"A664745","adult"
"A691891","baby"
"A709336","baby"
"A674909","baby"
"A529211","adult"
"A711777","teenage"
"A644349","adult"
"A695299","infant"
"A702994","senior"
"A708415","infant"
"A677358","teenage"
"A668127","teenage"
"A715860","baby"
"A670419","infant"
"A690185","baby"
"A702362","baby"
"A702297","adult"
"A677376","baby"
"A665461","baby"
"A683026","baby"
"A688148","baby"
"A691338","teenage"
"A720685","adult"
"A706358","baby"
"A703338","baby"
"A682015","baby"
"A684752","teenage"
"A677570","infant"
"A704394","adult"
"A698197","infant"
"A688441","baby"
"A717206","teenage"
"A665624","baby"
"A676727","baby"
"A681828","infant"
"A260914","senior"
"A713910","adult"
"A715116","baby"
"A685294","baby"
"A718366","senior"
"A678942","baby"
"A702775","senior"
"A693770","baby"
"A693439","baby"
"A707497","infant"
"A670656","adult"
"A670711","teenage"
"A714878","senior"
"A667149","baby"
"A689361","adult"
"A688218","adult"
"A677350","teenage"
"A697001","baby"
"A686594","baby"
"A672445","teenage"
"A700343","infant"
"A709245","infant"
"A711408","infant"
"A662406","adult"
"A680767","teenage"
"A706023","infant"
"A646850","baby"
"A677263","teenage"
