AnimalID,Name,popular_name,human_name
A665156,Baby Elic,N,N
A697725,Sugar,N,N
A684535,,N,N
A707159,,N,N
A668206,Ciara,N,N
A667174,Rusty,N,N
A687691,,N,N
A672570,,N,N
A684410,Shiner,N,N
A698821,,N,N
A677895,,N,N
A688368,,N,N
A672231,,N,N
A662053,Ripley,N,N
A706323,,N,N
A672194,Chestnut,N,N
A693631,,N,N
A715911,,N,N
A702906,,N,N
A678981,Paco,N,N
A709679,,N,N
A707884,Abby,N,Y
A702373,Mane,N,N
A705994,,N,N
A688919,Rosco,N,N
A705485,,N,N
A720889,Junior,N,Y
A704490,,N,N
A673644,,N,N
A706935,Tommy,N,Y
A711712,Sydney,N,Y
A700244,Blynken,N,N
A655866,Luna,N,Y
A687599,Cai,N,N
A632012,Austin,Y,Y
A682930,,N,N
A678918,,N,N
A685591,,N,N
A690154,,N,N
A707499,Teddy Lucas,N,N
A705670,Odie,N,N
A697691,Tommy,N,Y
A691535,Snoop,N,N
A666901,Oden,N,N
A709187,Pancha,N,N
A696987,,N,N
A703366,Tony,N,Y
A693245,Billy,Y,Y
A687225,Hope,N,Y
A680407,,N,N
A705601,Hank,N,N
A714553,Boxer,N,N
A686207,Buba,N,N
A681989,,N,N
A695617,,N,N
A718326,Jenny,N,Y
A654493,Suzi,N,N
A711762,Muneca,N,N
A677554,,N,N
A709873,Linda,Y,Y
A702083,Cudi,N,N
A718958,,N,N
A683123,,N,N
A699897,Minka,N,N
A688100,,N,N
A706069,Badger,N,N
A674484,Beans,N,N
A707762,Cecil,N,Y
A679961,Grace,Y,Y
A707146,Estrella,N,N
A676034,Egypt,N,N
A685365,Nick,N,Y
A699785,,N,N
A668707,,N,N
A718444,Rolf,N,N
A705597,,N,N
A684349,,N,N
A712728,Petunia,N,N
A675325,Hormiga,N,N
A682180,,N,N
A674336,Max,N,Y
A667010,Sable,N,N
A673343,Baby,N,N
A692890,Candy,N,N
A694468,,N,N
A688085,Gina,N,Y
A685427,,N,N
A715992,Joey,N,N
A712085,Furiosa,N,N
A697237,Pinto,N,N
A690494,,N,N
A703280,Oodle,N,N
A705190,Sasha Fierce,N,N
A714311,Pickles,N,N
A668304,,N,N
A677082,Sally,N,Y
A696493,Lotus,N,N
A705582,,N,N
A693166,Sylvia,N,Y
A682520,,N,N
A714360,,N,N
A696735,,N,N
A652505,Sheba,N,N
A663932,Sebastian,N,Y
A693871,,N,N
A715347,Captain,N,N
A683525,,N,N
A677346,,N,N
A666360,,N,N
A704835,,N,N
A710370,Guru Ramdas,N,N
A711729,,N,N
A707551,,N,N
A718797,Tommy,N,Y
A690034,,N,N
A690335,,N,N
A693848,Cuddles,N,N
A709040,Raven,N,Y
A703968,,N,N
A642325,Rocky Road,N,N
A696898,Carmel,N,N
A703101,,N,N
A682351,Matthew,Y,Y
A667960,,N,N
A670513,Tigger,N,N
A582183,Maya,N,Y
A692349,,N,N
A676003,Mugs,N,N
A692461,Pumpkin,N,N
A689810,,N,N
A669599,Evie,N,N
A674790,Ginger,N,N
A709341,Buttercup,N,N
A692589,,N,N
A706657,Genki,N,N
A699216,Julie,Y,Y
A708024,Mya,N,Y
A716725,Pedro,N,Y
A687421,,N,N
A720611,,N,N
A706870,Tigger,N,N
A653825,Frack,N,N
A645140,Biscuit,N,N
A710187,Doris,Y,Y
A677315,,N,N
A693760,Mcallister,N,N
A707107,Henna,N,N
A712903,,N,N
A684542,Alonzo,N,Y
A718043,Chester,N,Y
A699591,Iris,N,N
A681288,Sox,N,N
A683641,,N,N
A696596,Momo,N,N
A716624,Dooley,N,N
A672269,Caliopy,N,N
A702930,Mackenzie,N,Y
A677357,,N,N
A661023,Lucky,N,N
A675213,Yoruichi,N,N
A682832,Logan,Y,Y
A711814,Juno,N,N
A717900,,N,N
A662186,Chico,N,N
A681433,Rain,N,N
A710625,,N,N
A692231,Luke,N,Y
A680749,Kiki,N,N
A674889,,N,N
A691200,Yosemite,N,N
A694287,,N,N
A690062,,N,N
A197810,Sassafrass,N,N
A672392,Bubba,N,N
A717092,Raga,N,N
A691926,,N,N
A542480,Shenanigan,N,N
A720265,Martha,Y,Y
A708427,Perinola,N,N
A676520,Kayo,N,N
A681706,Moose,N,N
A689843,,N,N
A662107,Bugsy,N,N
A702301,,N,N
A685638,Jersey,N,N
A675682,,N,N
A675633,,N,N
A686324,,N,N
A671275,,N,N
A669347,Blue,N,N
A692728,Lady Red,N,N
A716916,,N,N
A695489,Bubbles,N,N
A587332,Eloise,N,Y
A675697,Ranger,N,N
A679185,,N,N
A717841,Max,N,Y
A678994,Trixie,N,N
A679442,,N,N
A682585,,N,N
A702903,,N,N
A691040,,N,N
A659579,Sophie,N,Y
A673119,Xander,N,N
A717559,Chelsea,N,Y
A691488,Baby,N,N
A693580,Shakira,N,N
A717987,Pru,N,N
A666816,M Aybelle,N,N
A696752,,N,N
A699241,Jellybean,N,N
A696568,Duke,N,N
A661430,Choochoo,N,N
A684185,Celeste,N,N
A674852,Rascal,N,N
A716681,Para,N,N
A704761,Zooey,N,N
A675584,,N,N
A719747,Kimmy,N,N
A707735,Oreo,N,N
A684028,Boss,N,N
A705015,Corona,N,N
A708710,,N,N
A716142,Max,N,Y
A679111,,N,N
A693003,Riley,N,Y
A717117,Buddy,N,N
A669754,Ulysses,N,N
A673257,Samuel,Y,Y
A698549,Penelope,N,Y
A689269,Mindy,N,Y
A685454,,N,N
A684056,Cesar,N,Y
A689383,Gilly,N,N
A718040,Norris,N,N
A661559,George,Y,Y
A626061,Maddie,N,N
A675255,Sandy,N,Y
A705142,Shaun,N,Y
A694114,,N,N
A624945,Precious,N,N
A685479,Parker,N,Y
A702170,Granny,N,N
A704128,,N,N
A694280,Zena,N,N
A645559,Lucy,N,Y
A711710,,N,N
A657388,Sargento,N,N
A662919,Lisa,Y,Y
A700313,Nena,N,N
A696287,Rodeo,N,N
A674686,,N,N
A702671,Basil,N,N
A685057,Puddin,N,N
A687327,Buster,N,N
A701661,Nano,N,N
A720293,Rorschach,N,N
A678595,Amigo,N,N
A699270,Bruno,N,N
A615711,Luna,N,Y
A676120,Maggie Mae,N,N
A717271,Cooper,N,Y
A666560,Sammy Pants,N,N
A695048,,N,N
A557678,Wendy,N,Y
A714378,Stacy,N,Y
A664881,Minnie,N,Y
A685675,Jessie,N,Y
A705117,,N,N
A459869,Lily,N,Y
A678593,Uffa,N,N
A712791,Tarzan,N,N
A678964,,N,N
A696721,,N,N
A680248,Reno,N,N
A665095,Paddy,N,N
A712004,Lucky,N,N
A681178,Georgie,N,N
A619569,Papi,N,N
A696540,Robbie,N,N
A718745,Newton,N,N
A679501,,N,N
A719768,Annabelle,N,Y
A678855,Sirius,N,N
A683797,,N,N
A685164,Birch,N,N
A716945,Erwin Frank,N,N
A686927,Tucker,N,Y
A683100,,N,N
A664994,Lucy,N,Y
A693969,,N,N
A690449,,N,N
A719687,,N,N
A690603,Yoakum,N,N
A694031,,N,N
A641952,Negra,N,N
A719862,Brunhilde,N,N
A687914,Ginger,N,N
A712117,,N,N
A673261,Danny,N,Y
A690784,Elsa,N,N
A682613,George,Y,Y
A708173,,N,N
A670881,,N,N
A687790,Pancho,N,N
A686722,Mister Frodo,N,N
A675965,Skittles,N,N
A705081,,N,N
A696900,Jeezy,N,N
A695495,Belinda,N,Y
A666035,Boo,N,N
A711278,,N,N
A706251,Samba,N,N
A608029,Mommas,N,N
A680229,,N,N
A706473,Niko,N,N
A703390,Ripley,N,N
A707805,Legolas,N,N
A689899,,N,N
A719739,Dahlia,N,N
A579260,Doji,N,N
A695676,Poppa,N,N
A699782,,N,N
A717764,Pepe,N,N
A715711,Prince,N,N
A717590,Maxwell,N,Y
A681235,Honey,N,N
A658168,Baxter,N,N
A719540,Mistoffeles,N,N
A681781,Hathor,N,N
A703686,Bert,N,Y
A671935,Peanut,N,N
A674063,Colby,N,Y
A676118,Chaos,N,N
A674146,Stoops,N,N
A691482,,N,N
A692388,Mochi,N,N
A630888,Rena,N,Y
A705605,Talisa,N,N
A689879,Peppermint,N,N
A663609,Alex,N,Y
A665371,,N,N
A692158,,N,N
A710959,,N,N
A695408,,N,N
A658002,Jesebel,N,N
A672238,Roscoe,N,Y
A657723,Bluebonnet,N,N
A721089,Bella,N,Y
A701444,Nellie,N,Y
A692653,Luna,N,Y
A687573,Benny,N,Y
A701473,Lily,N,Y
A696864,Corazon,N,N
A358879,Simba,N,N
A666457,,N,N
A656271,Scout,N,N
A708288,Frannie,N,N
A696070,Katie,N,Y
A683580,Jack,Y,Y
A677340,Poppy,N,N
A643201,Rella,N,N
A674477,Samson,N,N
A677490,,N,N
A683878,,N,N
A665394,Juno,N,N
A652598,Mia,N,Y
A713924,,N,N
A699083,Howie,N,N
A682306,Outlaw,N,N
A705567,Tootsie,N,N
A684405,Blanca,N,N
A693430,Sadie,N,Y
A671486,Sofia,N,Y
A692165,Boomer,N,N
A706509,,N,N
A692189,,N,N
A684819,Tula,N,N
A714562,,N,N
A670041,Halo,N,N
A683249,X,N,N
A664075,Maestro,N,N
A712481,,N,N
A719212,Derrida,N,N
A715497,Bella,N,Y
A708705,Dylan,Y,Y
A715094,Max,N,Y
A681151,Kat,N,N
A714246,,N,N
A696026,Captain,N,N
A714603,Smokey,N,N
A664767,Tasha Yar,N,N
A709137,Prnc Charm,N,N
A706056,Simba,N,N
A684967,Superman,N,N
A692832,Lady,N,N
A705175,Sky,N,N
A672474,Pinto,N,N
A713718,Roxie,N,Y
A700500,Rosie,N,Y
A711481,Cena,N,N
A660172,Sierra,N,Y
A692551,Jasper,N,Y
A692082,King,N,N
A696105,Lucy,N,Y
A662771,Willa,N,N
A707486,Lilly,N,Y
A706644,Spike,N,N
A715051,Cindy,N,Y
A700259,Snoopy,N,N
A713826,Bevo,N,N
A683450,Clark,N,N
A682638,Marie,Y,Y
A713243,,N,N
A708814,Rosebud,N,N
A663274,Pretty Boy,N,N
A681224,Claude,N,Y
A671341,Nicolas,N,Y
A683835,,N,N
A713099,,N,N
A663562,Heidi,N,Y
A674112,Merrick,N,N
A701321,Big Foot,N,N
A693377,Jessie,N,Y
A707680,,N,N
A678247,Bear,N,N
A696147,Matty,N,N
A690334,Leon,N,Y
A700333,Pumkin,N,N
A662084,Jude,N,Y
A713974,,N,N
A693088,Cindy,N,Y
A705674,Barney,N,N
A698747,Quin,N,N
A688586,Stella,N,Y
A664516,Sable,N,N
A680696,Tuck,N,N
A675003,Jones,N,N
A711540,,N,N
A668790,St. Nicks,N,N
A599278,Calypto,N,N
A718654,Goliath,N,N
A694129,Bear,N,N
A705150,Jax,N,N
A672606,Ian,N,Y
A720091,,N,N
A676747,Leonardo,N,Y
A720230,Gordon,N,Y
A687580,Chocolate,N,N
A713213,Clarence,N,Y
A702745,Abigail,Y,Y
A714644,Hazel,N,Y
A670826,Elmo,N,N
A713916,Winnie,N,Y
A701994,Maggie,N,Y
A708646,Summer,N,Y
A711157,Eli,N,Y
A671857,Nick,N,Y
A669715,Waylon,N,N
A710575,,N,N
A664032,Parker,N,Y
A714631,Sven,N,N
A671179,Vivian,N,Y
A663602,Molly,N,Y
A649718,Bishop,N,N
A713454,,N,N
A687143,Peony,N,N
A684728,,N,N
A711728,,N,N
A678668,Fred,N,Y
A630889,Baylah,N,N
A683585,,N,N
A683202,X,N,N
A488066,Doc,N,N
A655043,Olive,N,Y
A669367,Tabbie,N,N
A672967,Patch,N,N
A712811,Sofia,N,Y
A673506,Briggs,N,N
A714893,,N,N
A679622,,N,N
A716152,Zippee,N,N
A673838,Bruiser,N,N
A663581,Behemoth,N,N
A717042,Cupcake,N,N
A550885,Princess,N,N
A687831,,N,N
A697403,Choco,N,N
A675778,,N,N
A719318,Clutch,N,N
A713252,,N,N
A712758,Seth,N,Y
A710215,Reese'S,N,N
A685282,,N,N
A679702,,N,N
A672753,,N,N
A664972,James,Y,Y
A654856,Captain,N,N
A719544,,N,N
A705910,Dawn,N,Y
A706892,Penny,N,Y
A695327,Buster,N,N
A672264,Aster,N,N
A712378,Roz,N,N
A715641,Dimu,N,N
A673912,Edward,Y,Y
A693796,Maggie,N,Y
A702708,Cabron,N,N
A668065,,N,N
A686233,Marvin,N,Y
A670892,Faith,N,Y
A697760,Woody,N,N
A688369,,N,N
A710611,Tootsie,N,N
A665840,,N,N
A699573,,N,N
A690476,,N,N
A702769,,N,N
A537127,Fozzy Bear,N,N
A703568,Pickles,N,N
A669409,Lily,N,Y
A665629,Baby Boy,N,N
A667209,Stark,N,N
A659252,Ashley,Y,Y
A710130,Tango,N,N
A674544,,N,N
A711632,,N,N
A692413,Dexter,N,N
A669074,Tom,N,Y
A668343,Warner,N,N
A702238,Figaro,N,N
A707766,Tulip,N,N
A709095,Dorado,N,N
A646686,Blue,N,N
A514866,Tiny,N,N
A682138,Frannie,N,N
A716631,Samantha,Y,Y
A715840,,N,N
A682553,Furby,N,N
A648161,Max,N,Y
A687373,Bueller,N,N
A688039,Ozzy,N,N
A657826,Sawyer,N,Y
A699926,Milcha,N,N
A689037,,N,N
A673208,Dottie,N,N
A693843,,N,N
A679754,Davey,N,N
A701349,Boner,N,N
A674707,Ziggy,N,N
A622283,Meg,N,N
A694936,Marla,N,N
A687188,Miss Sally,N,N
A670418,,N,N
A688816,,N,N
A673699,Jake,N,Y
A619150,Bruno,N,N
A700763,Judith,Y,Y
A717505,Otter,N,N
A703642,,N,N
A705169,,N,N
A715130,Goose,N,N
A670308,,N,N
A688872,Harley,N,Y
A707031,Bristol,N,N
A682629,Speedy,N,N
A716879,,N,N
A676786,Tuzi,N,N
A701985,,N,N
A695367,Chloe,N,Y
A705269,,N,N
A659894,Reesie,N,N
A652793,Chino,N,N
A717296,,N,N
A705009,Road Runner,N,N
A702910,,N,N
A719487,Bonnie,N,Y
A670212,Cherry,N,N
A699619,Buttercup,N,N
A702869,Wyatt,N,Y
A689047,Sandro,N,N
A694209,Benji,N,N
A710958,Fiona,N,N
A673869,Sweetie Pie,N,N
A717001,Sam,N,Y
A695033,Hampton,N,N
A704736,,N,N
A695670,,N,N
A685948,Haley,N,Y
A661611,Libby,N,N
A717096,Gypsy Girl,N,N
A679147,Messi,N,N
A702813,Axel,N,Y
A712238,Demarcia,N,N
A668066,Moses,N,Y
A698196,Wesson,N,N
A663935,,N,N
A695809,,N,N
A720864,Brutus,N,N
A690173,Sadie,N,Y
A677199,,N,N
A630530,Sasha,N,N
A705156,,N,N
A711621,Lexi,N,N
A680575,Gracie,N,Y
A707434,Choni,N,N
A666900,Luigi,N,N
A680494,Bella,N,Y
A700744,Ashley,Y,Y
A708741,Kit Kat,N,N
A686063,,N,N
A713896,,N,N
A696892,Bella,N,Y
A719845,Sancho,N,N
A678258,,N,N
A645693,Moonlight,N,N
A713581,Agamemnon,N,N
A698194,Jackson,N,Y
A667976,Crystal,N,Y
A700831,Sister,N,N
A716549,Dancer,N,N
A692340,Paul,Y,Y
A718564,Pharaoh,N,N
A665157,,N,N
A664918,Princess,N,N
A711487,,N,N
A689896,Miles,N,Y
A711522,Junebug,N,N
A708393,Matilda,N,Y
A711333,,N,N
A302820,Ladybug,N,N
A686527,Cyrano,N,N
A675239,Boogie,N,N
A697976,Allie,N,Y
A716148,,N,N
A670687,Luna,N,Y
A672493,Eve,N,N
A706567,,N,N
A696027,Aries,N,N
A672189,Julius,N,Y
A713855,Edina,N,N
A670151,Maya,N,Y
A687328,Bubba,N,N
A675534,Cookie-Poo,N,N
A690006,Arizona,N,N
A557260,Pinto,N,N
A675482,,N,N
A664359,Lula Belle,N,N
A677934,Rocky,N,N
A646455,Tiana,N,N
A692487,Mallory,N,Y
A699546,,N,N
A698646,Wesson,N,N
A672210,Cochise,N,N
A675422,Aladdin,N,N
A681602,Chica,N,N
A664229,Baltazar,N,N
A684898,Izy,N,N
A682801,,N,N
A705443,Jasmine,N,Y
A667543,,N,N
A682924,Neptune,N,N
A686267,Negrito,N,N
A708270,Debo,N,N
A698497,Osa,N,N
A705197,Tuck,N,N
A684445,Meechum,N,N
A703159,Tulip,N,N
A685897,,N,N
A670893,Hope,N,Y
A694154,Sofia,N,Y
A675195,,N,N
A682307,Presley,N,N
A590490,Tiger,N,N
A603779,Rain,N,N
A718088,Neeley,N,N
A665134,Cosita,N,N
A673615,,N,N
A710320,Yoshi,N,N
A681215,,N,N
A683223,Lucas,N,Y
A703152,Jesse,Y,Y
A631986,Bishop,N,N
A636914,Samantha,Y,Y
A650538,Negrito,N,N
A667830,Gaby,N,N
A669917,Nix,N,N
A697304,Frisky,N,N
A682109,,N,N
A663273,Diamond,N,Y
A678904,South,N,N
A697610,Rose,Y,Y
A673083,Vigo,N,N
A705079,,N,N
A708031,Lexie,N,N
A666959,Logan,Y,Y
A692291,,N,N
A695278,Mouphtaou,N,N
A683589,,N,N
A680365,Trooper,N,N
A668661,Randy Quaid,N,N
A703717,Rex,N,Y
A607745,Player,N,N
A702975,,N,N
A678982,,N,N
A679376,Arya,N,N
A664154,,N,N
A700277,May,N,Y
A670607,Bear,N,N
A706671,,N,N
A714508,Maggie,N,Y
A700397,Mercedes,N,Y
A687903,Nick,N,Y
A682181,,N,N
A711834,Annika,N,N
A683971,Everest,N,N
A674791,Piper,N,Y
A682764,Tica,N,N
A685593,,N,N
A686538,Shasta,N,N
A666709,Bear,N,N
A680907,,N,N
A686739,,N,N
A720671,Liza,N,N
A591739,Copper,N,N
A661628,Ginger,N,N
A715876,Precious,N,N
A675113,Spot,N,N
A700320,Bingo,N,N
A710953,,N,N
A718104,Fiona,N,N
A680212,,N,N
A665465,Tito,N,N
A712379,Rex,N,Y
A572166,Ruby,N,Y
A686738,Ace,N,N
A646262,Josephina,N,N
A680379,,N,N
A703930,Rose,Y,Y
A679095,Kia,N,N
A693721,Pita,N,N
A677911,Tiny,N,N
A688746,,N,N
A707677,,N,N
A696149,,N,N
A679115,Datsun,N,N
A706637,,N,N
A689654,Silvi,N,N
A677262,,N,N
A698086,Ernie,N,N
A720392,Koda,N,N
A690370,Yogi,N,N
A685386,Kota,N,N
A705855,Guadalupe,N,N
A703357,,N,N
A693819,,N,N
A662167,Pop Tart,N,N
A676340,Charles,Y,Y
A681240,,N,N
A697246,,N,N
A718338,Terpie,N,N
A678929,Blackie,N,N
A716371,,N,N
A704640,Smoosh,N,N
A707353,Cooper,N,Y
A688463,,N,N
A700689,,N,N
A699874,,N,N
A706280,,N,N
A689627,Jeb,N,N
A699983,Forrest,N,Y
A710821,Fawn,N,N
A675585,Niki,N,N
A718601,Cosmo,N,N
A681569,Smokey,N,N
A670631,,N,N
A675337,Princess,N,N
A670996,Bobby,Y,Y
A668964,,N,N
A703982,Ivy,N,Y
A435358,Dingo,N,N
A692607,,N,N
A685558,Dylan,Y,Y
A486898,Big Foot,N,N
A666994,Trixie,N,N
A701686,Woofie,N,N
A693529,Buhner,N,N
A688197,S'More,N,N
A695540,Molly,N,Y
A683410,Arthur,Y,Y
A677517,,N,N
A718475,Friday,N,N
A720628,Mia,N,Y
A707826,Kyrie,N,N
A685845,Sabo,N,N
A720045,Champ,N,N
A708872,Loco,N,N
A689443,,N,N
A674108,Armand,N,N
A702797,Butters,N,N
A711576,Paul,Y,Y
A703373,Casper,N,N
A674572,Newton,N,N
A703606,,N,N
A702570,,N,N
A699134,,N,N
A687049,,N,N
A684608,Button,N,N
A673037,,N,N
A719033,Kio,N,N
A693954,Diamond,N,Y
A710458,,N,N
A707431,Bo,N,N
A686964,King,N,N
A665407,Candy,N,N
A717039,Barney,N,N
A674681,,N,N
A678824,,N,N
A687998,Rabbit,N,N
A672494,Katja,N,N
A711292,Ida,N,Y
A686759,,N,N
A720261,Ranger,N,N
A679155,,N,N
A678754,Max,N,Y
A703300,,N,N
A720048,,N,N
A716657,,N,N
A707638,Quincy,N,N
A676360,Anthrosol,N,N
A583162,Jake,N,Y
A676236,,N,N
A714556,The General,N,N
A708098,Chaparro,N,N
A706516,Tater Tot,N,N
A716160,,N,N
A684770,Louise,N,Y
A682482,Nyx,N,N
A686154,,N,N
A716928,,N,N
A664952,Alice,Y,Y
A691632,,N,N
A712695,Moses,N,Y
A683141,Barbara,Y,Y
A708567,Jack,Y,Y
A691549,Cooper,N,Y
A687802,Daisy,N,Y
A694223,,N,N
A705558,Sancho,N,N
A681938,Martha,Y,Y
A702070,,N,N
A707043,,N,N
A715850,Olaf,N,N
A702128,Kari,N,Y
A686703,Frisco,N,N
A706343,Peter,Y,Y
A666395,Sonny,N,N
A699825,Butch,N,N
A683836,,N,N
A708583,Lucky,N,N
A702825,Benny,N,Y
A652352,Leska,N,N
A716878,,N,N
A675505,Ian,N,Y
A701233,,N,N
A709659,,N,N
A684917,Lexi,N,N
A669160,Princess,N,N
A684969,Pearl,N,Y
A705346,Harry,Y,Y
A685994,Rosco,N,N
A616452,Elsie,N,Y
A705920,Dancer,N,N
A661693,Dino,N,N
A695879,,N,N
A713447,,N,N
A677303,,N,N
A712206,Dexter,N,N
A663069,Cosmo,N,N
A663138,Angel,N,Y
A691031,Kako,N,N
A667284,,N,N
A684592,Serena,N,N
A684645,,N,N
A695861,Dolly,N,N
A697974,Sugar Mama,N,N
A698834,Jalepeno,N,N
A705581,,N,N
A674103,,N,N
A695239,,N,N
A696370,John,Y,Y
A675431,Daddy,N,N
A687374,Shiner,N,N
A712408,Curry,N,N
A681992,Girlie,N,N
A714850,Chocolate,N,N
A699880,Pradagy,N,N
A663914,Kona,N,N
A694910,Sandman,N,N
A710572,,N,N
A710176,Skylar,N,Y
A667358,Sheba,N,N
A663893,Khaleesi,N,N
A686441,,N,N
A672357,Princess,N,N
A698339,Rex,N,Y
A712439,Ashley,Y,Y
A704986,Prince,N,N
A693834,,N,N
A671064,Marie,Y,Y
A690611,,N,N
A696229,,N,N
A696495,Lady,N,N
A675047,Reggie,N,N
A681234,,N,N
A675250,,N,N
A675302,,N,N
A689106,,N,N
A681380,Pinky,N,N
A676883,Riley,N,Y
A681534,Rajah,N,N
A441798,Cooper,N,Y
A704902,Bumper,N,N
A715031,Vicky,N,Y
A653765,Max,N,Y
A692975,Maggie,N,Y
A680645,Leyah,N,N
A713284,,N,N
A492030,Johnny,Y,Y
A678188,,N,N
A702148,Juniper,N,N
A665238,,N,N
A689225,,N,N
A697409,,N,N
A684101,Cosco,N,N
A708133,,N,N
A696086,Leonidas,N,N
A682954,,N,N
A686692,Mambo,N,N
A696260,Leo,N,Y
A676144,Koko,N,N
A683359,,N,N
A719213,Tanzy,N,N
A676453,,N,N
A720684,Oreo,N,N
A713645,Peaches,N,N
A586787,Ninja,N,N
A688717,Piglet,N,N
A695645,Rudy,N,N
A686199,Mr. Blue,N,N
A664871,Perla,N,N
A706048,Korra,N,N
A677939,,N,N
A685559,,N,N
A698007,James Bond,N,N
A690361,,N,N
A682721,Gunner,N,N
A698478,Lilly,N,Y
A682723,Madeline,N,Y
A667750,,N,N
A719110,Pippy,N,N
A678912,Cheetah,N,N
A719655,Bear,N,N
A704364,Owen,N,Y
A675486,Tashi,N,N
A705247,Lucy,N,Y
A665678,,N,N
A697979,Maya,N,Y
A696249,,N,N
A583132,Pepper,N,N
A692968,Shanti,N,N
A710466,Jade,N,Y
A663961,Cooper,N,Y
A697381,Toby,N,N
A705872,,N,N
A322813,Tyson,N,N
A709962,,N,N
A685968,Jumbo,N,N
A679166,Blu,N,N
A684326,Kelvi,N,N
A720085,,N,N
A694554,,N,N
A675184,,N,N
A711618,,N,N
A693896,,N,N
A665763,,N,N
A669640,Sissy,N,N
A672989,,N,N
A712211,Willie,Y,Y
A681179,Tyson,N,N
A675238,Pugster,N,N
A669082,Hayes,N,N
A688830,,N,N
A684182,,N,N
A710570,,N,N
A694470,Puma,N,N
A705989,Chocolate,N,N
A688793,,N,N
A714618,,N,N
A680972,Scooby,N,N
A707619,Mandy,N,Y
A702317,,N,N
A705002,Jack,Y,Y
A713651,,N,N
A700141,,N,N
A680632,,N,N
A666877,Romeo,N,N
A718464,Allie,N,Y
A675466,,N,N
A687767,Zoey,N,Y
A684221,Diamond,N,Y
A694706,June,N,Y
A546081,Brayson,N,N
A703476,,N,N
A702032,Stanley,N,Y
A711588,,N,N
A674202,,N,N
A706379,Lily,N,Y
A711435,Minnie,N,Y
A704083,,N,N
A688134,Artemis,N,N
A705901,,N,N
A683724,,N,N
A704041,Pamplemousse,N,N
A714205,Jorge,N,Y
A683076,Sitka,N,N
A710618,Toffee,N,N
A671684,Oso,N,N
A668600,Copper,N,N
A702103,Phoebe,N,N
A647491,Loverboy,N,N
A702013,,N,N
A678947,Daisy,N,Y
A674098,Reggie,N,N
A667082,,N,N
A686821,Storm,N,N
A703873,,N,N
A664834,,N,N
A661819,Riley,N,Y
A694471,Perkins,N,N
A665657,,N,N
A712275,Sammy,N,Y
A694551,Mojo,N,N
A692754,Dexter,N,N
A690885,Rex,N,Y
A695147,Canela,N,N
A684088,Pepe,N,N
A686270,,N,N
A678195,,N,N
A682167,Zoey,N,Y
A691681,Maggie,N,Y
A702237,Liam,N,Y
A655035,Jack,Y,Y
A699734,Lola,N,Y
A682909,Eevee,N,N
A707834,Toledo,N,N
A712414,Neville,N,N
A682123,,N,N
A502862,Checkers,N,N
A707666,Skoll,N,N
A688507,Stormie,N,N
A684981,Sable,N,N
A699017,Cinderella,N,N
A686196,,N,N
A719611,Sisi,N,N
A669003,,N,N
A719439,Minion,N,N
A713128,Taz,N,N
A692164,Bigfoot,N,N
A697847,Randalls Cub,N,N
A608160,Lilo,N,N
A678236,Pequena,N,N
A669702,Ace,N,N
A694705,Snickrdoodle,N,N
A687236,,N,N
A677688,Cheddar,N,N
A670523,Cleo,N,Y
A715273,Spice,N,N
A712924,Baxter,N,N
A705034,Mimi,N,N
A714585,,N,N
A712579,Chai,N,N
A715813,Margot,N,N
A684653,Goldilocks,N,N
A693154,Jane,Y,Y
A681890,Marilyn,Y,Y
A719441,,N,N
A680399,Hank,N,N
A720977,Apollo,N,N
A715446,Pooh,N,N
A679161,,N,N
A710345,,N,N
A693111,Neice,N,N
A641887,Franny,N,N
A695019,,N,N
A712626,Callie,N,Y
A571326,Vinnie,N,N
A720003,Johnny B,N,N
A700346,Little Man,N,N
A694330,,N,N
A680795,Juma,N,N
A679168,Willow,N,Y
A719142,,N,N
A687313,Westin,N,N
A709517,Levi,N,Y
A714657,Bazil,N,N
A696552,Oliver,N,Y
A654713,Marty,N,N
A679535,,N,N
A693765,Yoda,N,N
A700878,Maybelle,N,N
A678726,,N,N
A664590,Sesame,N,N
A488203,Piolin,N,N
A679290,Lily,N,Y
A700071,Red,N,N
A633441,Powder,N,N
A673526,,N,N
A702080,Violet,N,Y
A700852,Luna,N,Y
A714016,Betty,Y,Y
A692726,Sam,N,Y
A706552,,N,N
A703737,Poncho,N,N
A692982,Pumpkin,N,N
A712988,Bella,N,Y
A685618,,N,N
A692717,Madeline,N,Y
A661696,,N,N
A643331,Sullivan,N,N
A621306,Django,N,N
A714658,,N,N
A679298,Debo,N,N
A709963,Royce,N,N
A704328,Noi-Na,N,N
A686784,Arnie,N,N
A674691,Francine,N,N
A713928,Lilly,N,Y
A717278,Frisky,N,N
A718098,,N,N
A691819,,N,N
A670848,Sandy,N,Y
A706527,,N,N
A675235,Princess,N,N
A672463,Stella 4,N,N
A688393,Todd,N,Y
A717401,Maddison,N,N
A609823,Billy,Y,Y
A701380,Stallone,N,N
A685569,Queso,N,N
A668692,Lucas,N,Y
A711318,,N,N
A693595,Beau,N,N
A710394,Marinda,N,N
A668184,Pecas,N,N
A680235,,N,N
A673089,Lovie,N,N
A667027,Casper,N,N
A681959,Sadie,N,Y
A702333,,N,N
A695550,Dash,N,N
A674404,Maudie,N,N
A656752,Hava,N,N
A707217,,N,N
A695487,,N,N
A707674,Wilson,N,Y
A690582,Truman,N,N
