"","ID","years"
"24892","A691796",5
"24893","A689855",0
"24894","A713430",2
"24895","A682829",0
"24896","A712792",0
"24897","A712173",0
"24898","A694389",1
"24899","A712126",0
"24900","A711546",2
"24901","A711967",9
"24902","A670994",0
"24903","A677407",0
"24904","A658920",8
"24905","A667406",0
"24906","A668487",1
"24907","A674321",2
"24908","A705000",3
"24909","A717217",10
"24910","A696097",0
"24911","A695228",0
"24912","A676596",1
"24913","A687570",3
"24914","A716669",1
"24915","A676903",0
"24916","A701701",0
"24917","A680667",1
"24918","A676726",0
"24919","A670578",5
"24920","A680832",9
"24921","A680489",0
"24922","A699707",2
"24923","A696786",3
"24924","A704330",0
"24925","A709627",0
"24926","A689466",4
"24927","A718034",6
"24928","A647113",5
"24929","A704359",0
"24930","A716999",0
"24931","A700596",1
"24932","A676889",0
"24933","A673477",1
"24934","A687853",2
"24935","A700946",1
"24936","A688402",0
"24937","A718474",8
"24938","A680320",0
"24939","A696572",1
"24940","A695997",2
"24941","A686702",0
"24942","A666609",6
"24943","A708198",3
"24944","A714110",2
"24945","A690720",1
"24946","A669376",2
"24947","A661612",0
"24948","A710573",0
"24949","A708986",0
"24950","A698823",0
"24951","A681214",4
"24952","A717875",1
"24953","A684829",0
"24954","A662195",2
"24955","A675070",4
"24956","A683757",0
"24957","A703573",0
"24958","A703747",3
"24959","A665412",5
"24960","A711619",7
"24961","A702864",2
"24962","A681958",0
"24963","A679148",2
"24964","A679690",0
"24965","A675494",2
"24966","A687081",0
"24967","A678792",3
"24968","A690552",1
"24969","A530793",6
"24970","A713955",2
"24971","A679780",0
"24972","A684420",3
"24973","A687030",0
"24974","A697868",10
"24975","A678961",0
"24976","A692159",0
"24977","A702555",0
"24978","A699938",2
"24979","A665356",0
"24980","A713017",0
"24981","A667475",5
"24982","A674127",1
"24983","A699135",0
"24984","A692051",12
"24985","A696846",0
"24986","A638520",4
"24987","A718377",12
"24988","A666725",0
"24989","A680527",1
"24990","A664043",0
"24991","A668200",1
"24992","A680837",1
"24993","A719641",0
"24994","A689252",2
"24995","A569886",6
"24996","A709811",3
"24997","A686616",5
"24998","A713381",0
"24999","A694641",11
"25000","A691189",1
"25001","A686010",0
"25002","A619903",2
"25003","A677254",3
"25004","A667127",5
"25005","A697839",0
"25006","A713633",0
"25007","A711847",0
"25008","A698685",0
"25009","A710965",0
"25010","A669858",3
"25011","A697258",1
"25012","A665183",2
"25013","A720014",0
"25014","A697846",0
"25015","A703384",0
"25016","A683708",0
"25017","A666645",4
"25018","A698749",3
"25019","A676268",1
"25020","A524634",8
"25021","A719788",1
"25022","A712718",1
"25023","A693676",1
"25024","A704811",0
"25025","A706777",0
"25026","A710418",9
"25027","A694739",3
"25028","A674575",3
"25029","A712012",0
"25030","A711560",10
"25031","A714271",0
"25032","A651992",5
"25033","A674350",0
"25034","A694283",1
"25035","A682911",0
"25036","A665668",10
"25037","A693317",10
"25038","A715106",4
"25039","A666509",0
"25040","A680408",0
"25041","A698982",4
"25042","A719253",0
"25043","A690901",0
"25044","A715246",6
"25045","A703923",0
"25046","A625823",3
"25047","A650904",2
"25048","A716052",0
"25049","A704164",0
"25050","A712065",0
"25051","A547015",6
"25052","A671440",0
"25053","A693635",3
"25054","A677290",0
"25055","A685760",3
"25056","A704834",0
"25057","A705777",0
"25058","A714149",6
"25059","A705894",2
"25060","A687661",0
"25061","A696512",0
"25062","A716189",0
"25063","A423701",8
"25064","A668495",3
"25065","A704264",5
"25066","A708975",0
"25067","A688371",7
"25068","A697769",5
"25069","A699757",2
"25070","A709061",0
"25071","A675862",0
"25072","A688378",0
"25073","A690409",5
"25074","A712534",1
"25075","A703118",0
"25076","A701710",0
"25077","A702739",0
"25078","A716165",0
"25079","A670334",2
"25080","A689081",0
"25081","A716764",8
"25082","A677914",4
"25083","A682543",2
"25084","A688975",0
"25085","A705221",1
"25086","A665842",0
"25087","A569057",5
"25088","A666187",0
"25089","A685197",1
"25090","A693417",2
"25091","A684098",2
"25092","A712302",0
"25093","A685462",10
"25094","A713001",0
"25095","A711384",0
"25096","A703567",2
"25097","A667364",0
"25098","A690877",2
"25099","A710519",0
"25100","A717178",0
"25101","A570611",16
"25102","A708357",0
"25103","A665123",5
"25104","A712145",3
"25105","A667719",0
"25106","A709717",0
"25107","A672391",3
"25108","A710579",0
"25109","A704646",2
"25110","A702329",0
"25111","A680507",0
"25112","A673395",1
"25113","A670769",2
"25114","A695266",3
"25115","A708616",0
"25116","A665391",1
"25117","A707570",2
"25118","A699736",12
"25119","A678454",0
"25120","A670091",1
"25121","A700706",5
"25122","A701998",12
"25123","A689903",0
"25124","A666986",1
"25125","A714765",0
"25126","A693333",1
"25127","A684793",0
"25128","A680227",4
"25129","A714478",0
"25130","A684424",1
"25131","A669750",1
"25132","A711749",0
"25133","A689917",11
"25134","A702911",0
"25135","A668150",5
"25136","A703144",1
"25137","A705364",1
"25138","A707019",0
"25139","A687995",1
"25140","A703053",1
"25141","A666627",4
"25142","A668465",2
"25143","A715905",0
"25144","A702793",1
"25145","A703906",0
"25146","A664090",6
"25147","A682484",1
"25148","A692530",0
"25149","A689988",10
"25150","A705797",3
"25151","A685688",0
"25152","A632070",8
"25153","A681015",0
"25154","A705458",0
"25155","A690887",1
"25156","A704404",0
"25157","A610475",7
"25158","A686327",0
"25159","A667950",9
"25160","A678492",0
"25161","A674769",0
"25162","A667689",5
"25163","A703972",3
"25164","A705992",0
"25165","A668189",2
"25166","A687088",0
"25167","A693923",5
"25168","A688088",0
"25169","A705500",2
"25170","A692085",1
"25171","A670238",0
"25172","A685532",4
"25173","A703663",0
"25174","A689722",0
"25175","A681517",0
"25176","A714510",1
"25177","A705379",0
"25178","A694327",13
"25179","A665873",0
"25180","A688663",0
"25181","A713608",1
"25182","A682830",0
"25183","A669296",4
"25184","A677990",0
"25185","A684254",10
"25186","A698294",2
"25187","A702573",3
"25188","A706879",2
"25189","A664732",3
"25190","A690694",3
"25191","A677257",1
"25192","A658781",5
"25193","A683132",3
"25194","A700700",0
"25195","A718224",1
"25196","A699291",0
"25197","A679481",0
"25198","A679518",0
"25199","A683830",10
"25200","A708089",0
"25201","A673235",1
"25202","A713028",0
"25203","A688444",0
"25204","A683094",2
"25205","A707688",0
"25206","A705971",0
"25207","A676492",3
"25208","A664807",9
"25209","A711685",0
"25210","A710372",0
"25211","A694664",0
"25212","A719396",0
"25213","A711793",0
"25214","A671791",0
"25215","A699791",0
"25216","A669507",4
"25217","A703778",0
"25218","A695398",1
"25219","A699322",3
"25220","A697094",0
"25221","A701084",0
"25222","A679500",0
"25223","A653050",4
"25224","A659615",0
"25225","A711360",0
"25226","A664060",8
"25227","A696294",3
"25228","A669800",2
"25229","A667200",0
"25230","A676646",0
"25231","A663938",10
"25232","A672385",0
"25233","A680343",0
"25234","A666823",3
"25235","A698819",9
"25236","A549865",9
"25237","A703340",2
"25238","A717523",4
"25239","A704543",0
"25240","A695872",0
"25241","A693818",2
"25242","A709073",1
"25243","A666192",2
"25244","A714474",2
"25245","A686417",15
"25246","A715619",1
"25247","A670358",2
"25248","A706863",2
"25249","A684738",0
"25250","A665088",0
"25251","A667317",0
"25252","A670449",4
"25253","A715204",0
"25254","A666549",1
"25255","A666472",1
"25256","A672185",0
"25257","A677244",0
"25258","A665916",2
"25259","A696761",4
"25260","A702298",1
"25261","A640093",5
"25262","A688632",3
"25263","A706727",0
"25264","A705438",0
"25265","A685414",8
"25266","A691910",0
"25267","A673739",1
"25268","A706246",0
"25269","A698203",0
"25270","A685877",0
"25271","A677285",0
"25272","A706653",5
"25273","A692449",2
"25274","A714209",2
"25275","A689518",1
"25276","A668505",3
"25277","A701390",0
"25278","A677935",1
"25279","A666149",1
"25280","A715082",1
"25281","A688636",3
"25282","A687764",0
"25283","A666886",0
"25284","A697912",1
"25285","A664948",4
"25286","A707785",1
"25287","A717474",0
"25288","A699133",1
"25289","A688807",3
"25290","A716508",0
"25291","A700454",0
"25292","A697456",0
"25293","A681988",0
"25294","A702634",0
"25295","A681776",0
"25296","A678313",1
"25297","A665326",1
"25298","A671636",3
"25299","A705428",0
"25300","A683528",1
"25301","A696020",1
"25302","A695226",0
"25303","A695249",4
"25304","A700542",1
"25305","A684163",0
"25306","A703389",0
"25307","A720692",0
"25308","A716279",5
"25309","A667183",4
"25310","A683017",0
"25311","A702642",9
"25312","A697717",4
"25313","A661832",0
"25314","A560622",5
"25315","A671642",0
"25316","A688111",0
"25317","A702081",0
"25318","A663324",0
"25319","A689906",0
"25320","A689526",10
"25321","A683701",0
"25322","A704537",0
"25323","A683402",4
"25324","A685446",0
"25325","A709306",0
"25326","A688915",1
"25327","A676791",0
"25328","A698126",0
"25329","A708982",0
"25330","A670038",3
"25331","A687500",0
"25332","A673205",1
"25333","A716523",0
"25334","A673359",0
"25335","A703294",2
"25336","A695164",0
"25337","A703115",0
"25338","A691047",3
"25339","A666125",0
"25340","A701834",1
"25341","A716181",0
"25342","A711771",2
"25343","A688047",0
"25344","A691261",1
"25345","A717960",2
"25346","A687144",0
"25347","A676245",10
"25348","A631190",2
"25349","A698916",0
"25350","A713136",6
"25351","A675689",2
"25352","A683832",0
"25353","A709375",2
"25354","A709035",0
"25355","A697194",10
"25356","A711433",10
"25357","A667414",0
"25358","A700457",0
"25359","A664106",2
"25360","A705644",0
"25361","A680892",1
"25362","A712922",1
"25363","A673512",1
"25364","A467387",9
"25365","A715624",13
"25366","A698929",1
"25367","A701541",2
"25368","A668179",1
"25369","A645647",2
"25370","A684675",0
"25371","A702746",0
"25372","A684486",0
"25373","A695784",0
"25374","A708959",1
"25375","A676916",3
"25376","A669468",3
"25377","A698565",0
"25378","A706403",2
"25379","A681438",2
"25380","A694043",0
"25381","A678208",1
"25382","A671631",1
"25383","A700936",3
"25384","A672541",0
"25385","A697741",1
"25386","A706631",0
"25387","A669371",9
"25388","A715642",0
"25389","A714185",0
"25390","A688869",2
"25391","A711765",15
"25392","A669619",1
"25393","A693908",2
"25394","A699741",0
"25395","A706253",0
"25396","A673539",0
"25397","A700604",0
"25398","A720198",2
"25399","A676386",0
"25400","A657774",1
"25401","A700347",2
"25402","A663552",0
"25403","A719083",2
"25404","A693742",0
"25405","A715295",10
"25406","A713444",0
"25407","A626774",2
"25408","A675405",1
"25409","A670685",0
"25410","A673905",0
"25411","A670077",1
"25412","A673279",6
"25413","A667313",2
"25414","A691526",0
"25415","A681503",0
"25416","A664996",0
"25417","A664003",0
"25418","A691084",0
"25419","A711116",0
"25420","A695382",1
"25421","A707967",0
"25422","A688756",0
"25423","A714813",2
"25424","A687535",1
"25425","A700158",0
"25426","A674857",0
"25427","A681724",0
"25428","A683066",0
"25429","A672128",6
"25430","A690053",0
"25431","A682766",2
"25432","A714716",6
"25433","A696705",10
"25434","A709100",0
"25435","A697058",0
"25436","A719014",1
"25437","A698187",0
"25438","A693899",6
"25439","A714636",2
"25440","A699425",0
"25441","A720887",2
"25442","A694423",0
"25443","A679695",0
"25444","A284639",11
"25445","A672329",3
"25446","A670239",0
"25447","A670078",2
"25448","A668254",2
"25449","A689217",1
"25450","A675185",0
"25451","A709081",0
"25452","A682797",0
"25453","A667521",3
"25454","A684528",0
"25455","A667372",1
"25456","A692109",2
"25457","A688805",14
"25458","A715572",4
"25459","A706184",1
"25460","A678707",0
"25461","A710325",0
"25462","A680273",5
"25463","A459766",8
"25464","A575322",4
"25465","A710842",5
"25466","A718709",0
"25467","A714808",2
"25468","A719059",12
"25469","A671307",0
"25470","A678833",0
"25471","A703997",0
"25472","A701006",3
"25473","A701125",0
"25474","A678239",0
"25475","A698643",0
"25476","A710020",0
"25477","A692965",0
"25478","A664619",0
"25479","A685216",2
"25480","A718893",1
"25481","A661788",2
"25482","A664121",0
"25483","A669971",3
"25484","A714648",17
"25485","A671448",3
"25486","A667114",1
"25487","A665635",2
"25488","A688385",0
"25489","A720070",0
"25490","A664658",0
"25491","A688029",0
"25492","A704915",3
"25493","A685387",0
"25494","A678103",0
"25495","A686265",1
"25496","A702837",0
"25497","A639421",3
"25498","A690365",0
"25499","A703180",0
"25500","A666973",2
"25501","A700531",2
"25502","A672186",0
"25503","A692328",0
"25504","A690656",6
"25505","A708846",7
"25506","A687391",4
"25507","A667951",9
"25508","A702755",0
"25509","A685384",10
"25510","A684097",0
"25511","A692625",0
"25512","A713241",0
"25513","A720554",0
"25514","A672958",3
"25515","A713189",1
"25516","A684988",1
"25517","A711601",6
"25518","A695739",3
"25519","A684713",0
"25520","A703770",0
"25521","A719043",3
"25522","A708038",1
"25523","A717388",10
"25524","A712424",0
"25525","A662043",6
"25526","A676762",1
"25527","A682555",0
"25528","A676817",2
"25529","A710253",1
"25530","A670342",5
"25531","A677643",0
"25532","A664342",1
"25533","A643531",1
"25534","A670055",5
"25535","A690068",0
"25536","A670236",0
"25537","A715030",3
"25538","A696217",4
"25539","A683271",6
"25540","A683936",0
"25541","A718746",8
"25542","A710948",0
"25543","A684724",3
"25544","A684031",0
"25545","A694698",2
"25546","A697018",0
"25547","A713176",0
"25548","A703892",12
"25549","A669976",4
"25550","A705828",0
"25551","A680967",0
"25552","A705725",1
"25553","A712218",2
"25554","A715064",5
"25555","A715036",1
"25556","A691684",0
"25557","A683731",2
"25558","A688664",0
"25559","A681290",0
"25560","A676738",10
"25561","A682872",2
"25562","A661874",0
"25563","A707556",3
"25564","A685918",0
"25565","A672652",2
"25566","A668729",1
"25567","A710022",1
"25568","A709754",0
"25569","A683195",5
"25570","A649978",2
"25571","A686497",0
"25572","A710944",2
"25573","A677539",0
"25574","A710467",0
"25575","A705475",0
"25576","A692256",3
"25577","A705706",0
"25578","A681678",8
"25579","A711475",0
"25580","A715665",0
"25581","A716626",2
"25582","A719344",0
"25583","A698262",6
"25584","A697951",6
"25585","A658800",1
"25586","A678826",0
"25587","A693124",7
"25588","A692392",0
"25589","A686283",0
"25590","A647492",6
"25591","A687677",2
"25592","A714395",0
"25593","A687415",2
"25594","A691698",0
"25595","A705686",3
"25596","A708898",0
"25597","A681635",14
"25598","A683881",0
"25599","A708953",0
"25600","A676700",5
"25601","A671928",3
"25602","A668816",4
"25603","A669563",2
"25604","A684949",1
"25605","A693740",1
"25606","A691523",0
"25607","A719229",0
"25608","A695346",0
"25609","A686736",0
"25610","A717058",5
"25611","A704687",0
"25612","A665214",4
"25613","A706002",0
"25614","A702414",0
"25615","A717293",0
"25616","A687106",2
"25617","A667579",0
"25618","A709053",5
"25619","A693449",3
"25620","A591852",5
"25621","A465573",10
"25622","A677680",3
"25623","A717672",2
"25624","A717624",0
"25625","A661429",5
"25626","A718416",1
"25627","A672345",4
"25628","A688718",3
"25629","A704481",0
"25630","A689028",5
